:START_ID,score,associationType,:END_ID,:TYPE
ERCC1,0.21,Biomarker,umls:C0027658,AFFECTS
ERCC2,0.21,Biomarker,umls:C0031117,AFFECTS
ERCC3,0.21,Biomarker,umls:C0311375,AFFECTS
ERCC3,0.21,Biomarker,umls:C0031117,AFFECTS
ERCC4,0.21,Biomarker,umls:C0311375,AFFECTS
ERCC4,0.21,Biomarker,umls:C1449861,AFFECTS
ERCC4,0.21,Biomarker,umls:C0027627,AFFECTS
ERCC4,0.21,Biomarker,umls:C0027658,AFFECTS
ERCC4,0.21,Biomarker,umls:C0031117,AFFECTS
ERCC4,0.21,Biomarker,umls:C2825055,AFFECTS
ERCC4,0.21,Biomarker,umls:C0005695,AFFECTS
ERCC6,0.21,Biomarker,umls:C0003886,AFFECTS
ERCC6,0.21,Biomarker,umls:C0086543,AFFECTS
ERCC6,0.21,Biomarker,umls:C0376634,AFFECTS
ERCC6,0.21,Biomarker,umls:C0265201,AFFECTS
ERCC6,0.21,Biomarker,umls:C0018273,AFFECTS
ERCC6,0.21,Biomarker,umls:C0025958,AFFECTS
ERCC6,0.21,Biomarker,umls:C0026010,AFFECTS
ERCC6,0.21,Biomarker,umls:C0033922,AFFECTS
ERCC6,0.21,Biomarker,umls:C3551173,AFFECTS
EREG,0.21,Biomarker,umls:C0017661,AFFECTS
EREG,0.21,Therapeutic,umls:C0919267,AFFECTS
EREG,0.21,Biomarker,umls:C0162568,AFFECTS
ERF,0.21,Biomarker,umls:C0003803,AFFECTS
ERF,0.21,Biomarker,umls:C0376634,AFFECTS
ERF,0.21,Biomarker,umls:C0010278,AFFECTS
ERF,0.21,Biomarker,umls:C0023014,AFFECTS
ERGIC2,0.21,Biomarker,umls:C0017661,AFFECTS
ERLIN1,0.21,Biomarker,umls:C0017661,AFFECTS
ERN1,0.21,Biomarker,umls:C0014544,AFFECTS
ERO1L,0.21,Biomarker,umls:C0017661,AFFECTS
ERP29,0.21,Biomarker,umls:C0152013,AFFECTS
ERP29,0.21,Biomarker,umls:C2239176,AFFECTS
ERP29,0.21,Biomarker,umls:C0033578,AFFECTS
ERP44,0.21,Biomarker,umls:C0033578,AFFECTS
ERRFI1,0.21,Biomarker,umls:C0014175,AFFECTS
ERRFI1,0.21,Biomarker,umls:C0032460,AFFECTS
ESAM,0.21,Biomarker,umls:C0036341,AFFECTS
ESD,0.21,Biomarker,umls:C0003130,AFFECTS
ESD,0.21,Biomarker,umls:C0029408,AFFECTS
ESPL1,0.21,Biomarker,umls:C0010606,AFFECTS
ESPL1,0.21,Biomarker,umls:C0007138,AFFECTS
ESPL1,0.21,Biomarker,umls:C0036095,AFFECTS
ESPL1,0.21,Biomarker,umls:C0005695,AFFECTS
ESPN,0.21,Biomarker,umls:C0011053,AFFECTS
ESPN,0.21,Biomarker,umls:C0042594,AFFECTS
ESR1,0.21,Biomarker,umls:C0005944,AFFECTS
ESR1,0.21,Biomarker,umls:C0012644,AFFECTS
ESR1,0.21,Biomarker,umls:C1720887,AFFECTS
ESR1,0.21,Biomarker,umls:C0015799,AFFECTS
ESR1,0.21,Biomarker,umls:C0017658,AFFECTS
ESR1,0.21,Biomarker,umls:C0025500,AFFECTS
ESR1,0.21,Biomarker,umls:C0027643,AFFECTS
ESR1,0.21,Biomarker,umls:C0031117,AFFECTS
ESR1,0.21,Biomarker,umls:C0033941,AFFECTS
ESR1,0.21,Biomarker,umls:C0005695,AFFECTS
ESR2,0.21,Biomarker,umls:C0003811,AFFECTS
ESR2,0.21,Biomarker,umls:C0007138,AFFECTS
ESR2,0.21,Biomarker,umls:C0236736,AFFECTS
ESR2,0.21,Biomarker,umls:C0023869,AFFECTS
ESRRA,0.21,Biomarker,umls:C0011853,AFFECTS
ETFA,0.21,Biomarker,umls:C2239176,AFFECTS
ETFA,0.21,Biomarker,umls:C0029408,AFFECTS
ETFDH,0.21,Biomarker,umls:C0028754,AFFECTS
ETL2,0.21,Biomarker,umls:C1842564,AFFECTS
ETL4,0.21,Biomarker,umls:C1968847,AFFECTS
ETM2,0.21,Biomarker,umls:C1865810,AFFECTS
ETNK1,0.21,Biomarker,umls:C0017661,AFFECTS
ETS1,0.21,Biomarker,umls:C0035126,AFFECTS
ETS2,0.21,Biomarker,umls:C0376634,AFFECTS
ETS2,0.21,Biomarker,umls:C0162820,AFFECTS
ETS2,0.21,Biomarker,umls:C0027746,AFFECTS
ETV6,0.21,Biomarker,umls:C1851585,AFFECTS
ETV6,0.21,Biomarker,umls:C0236969,AFFECTS
EVI2A,0.21,Biomarker,umls:C0017661,AFFECTS
EVI2B,0.21,Biomarker,umls:C0017661,AFFECTS
EVR3,0.21,Biomarker,umls:C1854002,AFFECTS
EXO1,0.21,Biomarker,umls:C0031117,AFFECTS
EXOSC2,0.21,Biomarker,umls:C0023903,AFFECTS
EXOSC2,0.21,Biomarker,umls:C0032927,AFFECTS
EXOSC5,0.21,Biomarker,umls:C0242656,AFFECTS
EXOSC5,0.21,Biomarker,umls:C0038356,AFFECTS
EXT3,0.21,Biomarker,umls:C1838420,AFFECTS
EYA1,0.21,Biomarker,umls:C0018798,AFFECTS
EYA4,0.21,Biomarker,umls:C0009404,AFFECTS
EZH2,0.21,Biomarker,umls:C0014170,AFFECTS
EZH2,0.21,Biomarker,umls:C0017661,AFFECTS
EZH2,0.21,Biomarker,umls:C1860789,AFFECTS
EZH2,0.21,Biomarker,umls:C1301355,AFFECTS
EZR,0.21,Biomarker,umls:C0024667,AFFECTS
EZR,0.21,Biomarker,umls:C0024668,AFFECTS
EZR,0.21,Biomarker,umls:C0029408,AFFECTS
F10,0.21,Biomarker,umls:C0040053,AFFECTS
F11,0.21,Biomarker,umls:C0020538,AFFECTS
F12,0.21,Biomarker,umls:C0017661,AFFECTS
F12,0.21,Biomarker,umls:C0023904,AFFECTS
F13A1,0.21,Biomarker,umls:C0162820,AFFECTS
F2,0.21,Biomarker,umls:C0015695,AFFECTS
F2,0.21,Biomarker,umls:C0027746,AFFECTS
F2,0.21,Biomarker,umls:C0400966,AFFECTS
F2,0.21,Biomarker,umls:C0030524,AFFECTS
F2,0.21,Biomarker,umls:C0162819,AFFECTS
F2R,0.21,Biomarker,umls:C0015695,AFFECTS
F2R,0.21,Biomarker,umls:C0019158,AFFECTS
F2R,0.21,Biomarker,umls:C0027659,AFFECTS
F2R,0.21,Biomarker,umls:C0038356,AFFECTS
F2RL1,0.21,Biomarker,umls:C0017160,AFFECTS
F2RL1,0.21,Biomarker,umls:C0025202,AFFECTS
F2RL1,0.21,Biomarker,umls:C0151744,AFFECTS
F2RL1,0.21,Biomarker,umls:C0033774,AFFECTS
F2RL3,0.21,Biomarker,umls:C0008370,AFFECTS
F2RL3,0.21,Biomarker,umls:C0860207,AFFECTS
F2RL3,0.21,Biomarker,umls:C0030781,AFFECTS
F3,0.21,Biomarker,umls:C0034155,AFFECTS
F3,0.21,Biomarker,umls:C0042487,AFFECTS
F5,0.21,Biomarker,umls:C0338575,AFFECTS
F7,0.21,Therapeutic,umls:C0012644,AFFECTS
F7,0.21,Biomarker,umls:C0012739,AFFECTS
F7,0.21,Therapeutic,umls:C0749098,AFFECTS
F7,0.21,Therapeutic,umls:C0018965,AFFECTS
F7,0.21,Therapeutic,umls:C0151699,AFFECTS
F7,0.21,Therapeutic,umls:C0273058,AFFECTS
F7,0.21,Therapeutic,umls:C0032787,AFFECTS
F8,0.21,Therapeutic,umls:C0272325,AFFECTS
F9,0.21,Biomarker,umls:C0040053,AFFECTS
FAAH,0.21,Biomarker,umls:C0032962,AFFECTS
FAAH,0.21,Biomarker,umls:C0236969,AFFECTS
FAAH2,0.21,Biomarker,umls:C0007134,AFFECTS
FABP1,0.21,Biomarker,umls:C0022661,AFFECTS
FABP1,0.21,Therapeutic,umls:C0022672,AFFECTS
FABP1,0.21,Biomarker,umls:C0023794,AFFECTS
FABP3,0.21,Biomarker,umls:C0026848,AFFECTS
FABP3,0.21,Biomarker,umls:C0027540,AFFECTS
FABP4,0.21,Biomarker,umls:C0024667,AFFECTS
FABP4,0.21,Biomarker,umls:C0024668,AFFECTS
FABP5,0.21,Biomarker,umls:C2239176,AFFECTS
FABP5,0.21,Biomarker,umls:C0151744,AFFECTS
FABP7,0.21,Biomarker,umls:C1458155,AFFECTS
FABP7,0.21,Biomarker,umls:C0023893,AFFECTS
FADD,0.21,Biomarker,umls:C0376634,AFFECTS
FADD,0.21,Biomarker,umls:C0018784,AFFECTS
FADD,0.21,Biomarker,umls:C0038368,AFFECTS
FADS1,0.21,Biomarker,umls:C0009404,AFFECTS
FADS1,0.21,Biomarker,umls:C0038356,AFFECTS
FADS2,0.21,Biomarker,umls:C0009404,AFFECTS
FADS2,0.21,Biomarker,umls:C0023794,AFFECTS
FAF2,0.21,Biomarker,umls:C0033578,AFFECTS
FAM105A,0.21,Biomarker,umls:C0017661,AFFECTS
FAM107A,0.21,Biomarker,umls:C0017638,AFFECTS
FAM111B,0.21,Biomarker,umls:C0007134,AFFECTS
FAM126A,0.21,Biomarker,umls:C3714756,AFFECTS
FAM126A,0.21,Biomarker,umls:C0031117,AFFECTS
FAM126A,0.21,Biomarker,umls:C0236969,AFFECTS
FAM126B,0.21,Biomarker,umls:C0043094,AFFECTS
FAM134B,0.21,Biomarker,umls:C0027889,AFFECTS
FAM13A,0.21,Biomarker,umls:C1800706,AFFECTS
FAM160B1,0.21,Biomarker,umls:C0025202,AFFECTS
FAM168A,0.21,Biomarker,umls:C0242656,AFFECTS
FAM168A,0.21,Biomarker,umls:C0038356,AFFECTS
FAM180A,0.21,Biomarker,umls:C0014175,AFFECTS
FAM184A,0.21,Biomarker,umls:C0236969,AFFECTS
FAM184B,0.21,Biomarker,umls:C0236969,AFFECTS
FAM198B,0.21,Biomarker,umls:C0017661,AFFECTS
FAM19A4,0.21,Biomarker,umls:C1458155,AFFECTS
FAM210A,0.21,Biomarker,umls:C0016658,AFFECTS
FAM216A,0.21,Biomarker,umls:C0017661,AFFECTS
FAM3A,0.21,Biomarker,umls:C0017661,AFFECTS
FAM3D,0.21,Biomarker,umls:C0036341,AFFECTS
FAM49A,0.21,Biomarker,umls:C0017661,AFFECTS
FAM49B,0.21,Biomarker,umls:C0017661,AFFECTS
FAM64A,0.21,Biomarker,umls:C0017661,AFFECTS
FAM83H,0.21,Biomarker,umls:C0376634,AFFECTS
FAM84A,0.21,Biomarker,umls:C0032460,AFFECTS
FAME3,0.21,Biomarker,umls:C3150860,AFFECTS
FAN1,0.21,Biomarker,umls:C2931118,AFFECTS
FANCA,0.21,Biomarker,umls:C0010606,AFFECTS
FANCA,0.21,Biomarker,umls:C0036095,AFFECTS
FANCA,0.21,Biomarker,umls:C0005695,AFFECTS
FANCG,0.21,Biomarker,umls:C0026636,AFFECTS
FANCI,0.21,Biomarker,umls:C0017661,AFFECTS
FANCI,0.21,Biomarker,umls:C0031117,AFFECTS
FAP,0.21,Biomarker,umls:C0017661,AFFECTS
FARP1,0.21,Biomarker,umls:C0236969,AFFECTS
FARP2,0.21,Biomarker,umls:C2931817,AFFECTS
FAS,0.21,Biomarker,umls:C0242488,AFFECTS
FAS,0.21,Biomarker,umls:C0878544,AFFECTS
FAS,0.21,Biomarker,umls:C0012644,AFFECTS
FAS,0.21,Biomarker,umls:C0018939,AFFECTS
FAS,0.21,Biomarker,umls:C0020532,AFFECTS
FAS,0.21,Biomarker,umls:C0024535,AFFECTS
FAS,0.21,Biomarker,umls:C0026896,AFFECTS
FAS,0.21,Biomarker,umls:C0027540,AFFECTS
FAS,0.21,Biomarker,umls:C0032963,AFFECTS
FAS,0.21,Biomarker,umls:C0039338,AFFECTS
FAS,0.21,Biomarker,umls:C0242698,AFFECTS
FASLG,0.21,Biomarker,umls:C0242488,AFFECTS
FASLG,0.21,Biomarker,umls:C0007193,AFFECTS
FASLG,0.21,Biomarker,umls:C0007273,AFFECTS
FASLG,0.21,Biomarker,umls:C0013182,AFFECTS
FASLG,0.21,Biomarker,umls:C0020474,AFFECTS
FASLG,0.21,Biomarker,umls:C0162557,AFFECTS
FASLG,0.21,Therapeutic,umls:C0033578,AFFECTS
FASLG,0.21,Biomarker,umls:C0039584,AFFECTS
FASN,0.21,Biomarker,umls:C3714756,AFFECTS
FASN,0.21,Biomarker,umls:C0022661,AFFECTS
FASTKD2,0.21,Biomarker,umls:C0017661,AFFECTS
FASTKD5,0.21,Biomarker,umls:C0036341,AFFECTS
FAT1,0.21,Biomarker,umls:C0010606,AFFECTS
FAT1,0.21,Biomarker,umls:C0009404,AFFECTS
FAT1,0.21,Biomarker,umls:C0279626,AFFECTS
FAT1,0.21,Biomarker,umls:C0018671,AFFECTS
FAT1,0.21,Biomarker,umls:C0036095,AFFECTS
FAT2,0.21,Biomarker,umls:C0279626,AFFECTS
FAT3,0.21,Biomarker,umls:C0279626,AFFECTS
FAT4,0.21,Biomarker,umls:C0001418,AFFECTS
FAT4,0.21,Biomarker,umls:C0279626,AFFECTS
FAT4,0.21,Biomarker,umls:C1842563,AFFECTS
FAT4,0.21,Biomarker,umls:C1691228,AFFECTS
FAT4,0.21,Biomarker,umls:C0025202,AFFECTS
FATE1,0.21,Biomarker,umls:C2239176,AFFECTS
FBL,0.21,Biomarker,umls:C1458155,AFFECTS
FBLN1,0.21,Biomarker,umls:C0014175,AFFECTS
FBLN1,0.21,Biomarker,umls:C0033578,AFFECTS
FBLN1,0.21,Biomarker,umls:C1842422,AFFECTS
FBLN2,0.21,Biomarker,umls:C0009404,AFFECTS
FBLN2,0.21,Biomarker,umls:C0043094,AFFECTS
FBLN5,0.21,Biomarker,umls:C3276539,AFFECTS
FBLN5,0.21,Biomarker,umls:C0013990,AFFECTS
FBLN5,0.21,Biomarker,umls:C0018801,AFFECTS
FBLN5,0.21,Biomarker,umls:C0020542,AFFECTS
FBLN5,0.21,Biomarker,umls:C0033578,AFFECTS
FBLN5,0.21,Biomarker,umls:C0035229,AFFECTS
FBLN5,0.21,Biomarker,umls:C0035243,AFFECTS
FBLN5,0.21,Biomarker,umls:C0042373,AFFECTS
FBN1,0.21,Biomarker,umls:C0014175,AFFECTS
FBN2,0.21,Biomarker,umls:C0009404,AFFECTS
FBP1,0.21,Biomarker,umls:C0030567,AFFECTS
FBP1,0.21,Biomarker,umls:C0038356,AFFECTS
FBXL4,0.21,Biomarker,umls:C0017661,AFFECTS
FBXO21,0.21,Biomarker,umls:C0043094,AFFECTS
FBXO40,0.21,Biomarker,umls:C0004352,AFFECTS
FBXO44,0.21,Biomarker,umls:C0032460,AFFECTS
FBXO44,0.21,Biomarker,umls:C0033578,AFFECTS
FBXW7,0.21,Biomarker,umls:C0010606,AFFECTS
FBXW7,0.21,Biomarker,umls:C0014170,AFFECTS
FCER1A,0.21,Biomarker,umls:C0011609,AFFECTS
FCER1A,0.21,Biomarker,umls:C0013182,AFFECTS
FCER1G,0.21,Biomarker,umls:C0314657,AFFECTS
FCER2,0.21,Biomarker,umls:C0020523,AFFECTS
FCGBP,0.21,Biomarker,umls:C0038356,AFFECTS
FCGR1A,0.21,Biomarker,umls:C0006663,AFFECTS
FCGR1A,0.21,Biomarker,umls:C0018824,AFFECTS
FCGR2A,0.21,Biomarker,umls:C1527336,AFFECTS
FCGR2B,0.21,Biomarker,umls:C0027947,AFFECTS
FCGR2C,0.21,Biomarker,umls:C0031117,AFFECTS
FCGR3B,0.21,Biomarker,umls:C0162820,AFFECTS
FCGR3B,0.21,Biomarker,umls:C3495801,AFFECTS
FCMTE1,0.21,Biomarker,umls:C1832841,AFFECTS
FCMTE2,0.21,Biomarker,umls:C1842852,AFFECTS
FCN3,0.21,Biomarker,umls:C0021051,AFFECTS
FDFT1,0.21,Biomarker,umls:C2239176,AFFECTS
FDFT1,0.21,Biomarker,umls:C0236736,AFFECTS
FDFT1,0.21,Biomarker,umls:C0024809,AFFECTS
FDFT1,0.21,Biomarker,umls:C0031391,AFFECTS
FEB1,0.21,Biomarker,umls:C3501856,AFFECTS
FEB10,0.21,Biomarker,umls:C2675251,AFFECTS
FEB2,0.21,Biomarker,umls:C1865342,AFFECTS
FEB5,0.21,Biomarker,umls:C1836507,AFFECTS
FEB6,0.21,Biomarker,umls:C1836518,AFFECTS
FEB7,0.21,Biomarker,umls:C1969087,AFFECTS
FEB9,0.21,Biomarker,umls:C1968846,AFFECTS
FECD2,0.21,Biomarker,umls:C1857800,AFFECTS
FECD3,0.21,Biomarker,umls:C2750451,AFFECTS
FECD5,0.21,Biomarker,umls:C2750449,AFFECTS
FECD7,0.21,Biomarker,umls:C2750447,AFFECTS
FECH,0.21,Biomarker,umls:C0005395,AFFECTS
FECH,0.21,Biomarker,umls:C0016059,AFFECTS
FEN1,0.21,Biomarker,umls:C0009404,AFFECTS
FERMT2,0.21,Biomarker,umls:C0005695,AFFECTS
FERMT3,0.21,Biomarker,umls:C0005818,AFFECTS
FERMT3,0.21,Biomarker,umls:C0019080,AFFECTS
FERMT3,0.21,Biomarker,umls:C0029454,AFFECTS
FETUB,0.21,Biomarker,umls:C0000786,AFFECTS
FEV,0.21,Biomarker,umls:C0151744,AFFECTS
FEZ2,0.21,Biomarker,umls:C0151744,AFFECTS
FEZ2,0.21,Biomarker,umls:C0043094,AFFECTS
FGA,0.21,Biomarker,umls:C0740340,AFFECTS
FGA,0.21,Biomarker,umls:C0008370,AFFECTS
FGA,0.21,Biomarker,umls:C0860207,AFFECTS
FGA,0.21,Biomarker,umls:C3658338,AFFECTS
FGA,0.21,Biomarker,umls:C0022658,AFFECTS
FGA,0.21,Biomarker,umls:C0026640,AFFECTS
FGA,0.21,Biomarker,umls:C0029456,AFFECTS
FGA,0.21,Biomarker,umls:C0398623,AFFECTS
FGB,0.21,Biomarker,umls:C0029456,AFFECTS
FGB,0.21,Biomarker,umls:C0030567,AFFECTS
FGD1,0.21,Biomarker,umls:C0376634,AFFECTS
FGD1,0.21,Biomarker,umls:C0016508,AFFECTS
FGD1,0.21,Biomarker,umls:C0018273,AFFECTS
FGD1,0.21,Biomarker,umls:C0497552,AFFECTS
FGD1,0.21,Biomarker,umls:C0042063,AFFECTS
FGD2,0.21,Biomarker,umls:C0029927,AFFECTS
FGD5,0.21,Biomarker,umls:C1458155,AFFECTS
FGF1,0.21,Biomarker,umls:C0020649,AFFECTS
FGF1,0.21,Biomarker,umls:C0043094,AFFECTS
FGF13,0.21,Biomarker,umls:C0030297,AFFECTS
FGF14,0.21,Biomarker,umls:C0007302,AFFECTS
FGF16,0.21,Biomarker,umls:C0010606,AFFECTS
FGF16,0.21,Biomarker,umls:C0027626,AFFECTS
FGF18,0.21,Biomarker,umls:C0019284,AFFECTS
FGF18,0.21,Biomarker,umls:C0032460,AFFECTS
FGF2,0.21,Therapeutic,umls:C0751955,AFFECTS
FGF2,0.21,Therapeutic,umls:C0270611,AFFECTS
FGF2,0.21,Biomarker,umls:C0236736,AFFECTS
FGF2,0.21,Biomarker,umls:C0242656,AFFECTS
FGF2,0.21,Biomarker,umls:C0014549,AFFECTS
FGF2,0.21,Therapeutic,umls:C0017639,AFFECTS
FGF2,0.21,Biomarker,umls:C0019284,AFFECTS
FGF2,0.21,Biomarker,umls:C0023893,AFFECTS
FGF2,0.21,Biomarker,umls:C0027726,AFFECTS
FGF2,0.21,Therapeutic,umls:C0027746,AFFECTS
FGF2,0.21,Biomarker,umls:C0033054,AFFECTS
FGF2,0.21,Biomarker,umls:C0035126,AFFECTS
FGF2,0.21,Biomarker,umls:C0040028,AFFECTS
FGF20,0.21,Biomarker,umls:C3160718,AFFECTS
FGF21,0.21,Therapeutic,umls:C0011853,AFFECTS
FGF21,0.21,Therapeutic,umls:C0011854,AFFECTS
FGF3,0.21,Biomarker,umls:C0008925,AFFECTS
FGF3,0.21,Biomarker,umls:C0376634,AFFECTS
FGF3,0.21,Biomarker,umls:C0018784,AFFECTS
FGF3,0.21,Biomarker,umls:C0038368,AFFECTS
FGF6,0.21,Biomarker,umls:C1862939,AFFECTS
FGF7,0.21,Biomarker,umls:C0000786,AFFECTS
FGF7,0.21,Biomarker,umls:C0008925,AFFECTS
FGF7,0.21,Biomarker,umls:C0017566,AFFECTS
FGF7,0.21,Biomarker,umls:C0023890,AFFECTS
FGF7,0.21,Therapeutic,umls:C0273115,AFFECTS
FGF7,0.21,Biomarker,umls:C0035126,AFFECTS
FGF8,0.21,Biomarker,umls:C0243050,AFFECTS
FGF8,0.21,Biomarker,umls:C0008924,AFFECTS
FGF8,0.21,Biomarker,umls:C0008925,AFFECTS
FGF9,0.21,Biomarker,umls:C0008924,AFFECTS
FGF9,0.21,Biomarker,umls:C0008925,AFFECTS
FGF9,0.21,Biomarker,umls:C0024121,AFFECTS
FGFR1,0.21,Biomarker,umls:C2936791,AFFECTS
FGFR1,0.21,Biomarker,umls:C0376634,AFFECTS
FGFR1,0.21,Biomarker,umls:C0011581,AFFECTS
FGFR1,0.21,Biomarker,umls:C0342384,AFFECTS
FGFR1,0.21,Biomarker,umls:C0024121,AFFECTS
FGFR1,0.21,Biomarker,umls:C2931888,AFFECTS
FGFR2,0.21,Biomarker,umls:C0000772,AFFECTS
FGFR2,0.21,Biomarker,umls:C0003090,AFFECTS
FGFR2,0.21,Biomarker,umls:C2350233,AFFECTS
FGFR2,0.21,Biomarker,umls:C0006435,AFFECTS
FGFR2,0.21,Biomarker,umls:C0008924,AFFECTS
FGFR2,0.21,Biomarker,umls:C0014170,AFFECTS
FGFR2,0.21,Biomarker,umls:C0018553,AFFECTS
FGFR2,0.21,Biomarker,umls:C0206762,AFFECTS
FGFR2,0.21,Biomarker,umls:C0024121,AFFECTS
FGFR2,0.21,Biomarker,umls:C0026613,AFFECTS
FGFR2,0.21,Biomarker,umls:C2931888,AFFECTS
FGFR2,0.21,Biomarker,umls:C1450010,AFFECTS
FGFR2,0.21,Biomarker,umls:C0037268,AFFECTS
FGFR2,0.21,Biomarker,umls:C0037274,AFFECTS
FGFR2,0.21,Biomarker,umls:C0080178,AFFECTS
FGFR2,0.21,Biomarker,umls:C0040427,AFFECTS
FGFR3,0.21,Biomarker,umls:C0008924,AFFECTS
FGFR3,0.21,Biomarker,umls:C0008925,AFFECTS
FGFR3,0.21,Biomarker,umls:C0009404,AFFECTS
FGFR4,0.21,Biomarker,umls:C0010606,AFFECTS
FGFR4,0.21,Biomarker,umls:C0031117,AFFECTS
FGG,0.21,Biomarker,umls:C0022548,AFFECTS
FGG,0.21,Biomarker,umls:C0038356,AFFECTS
FGL2,0.21,Biomarker,umls:C0162820,AFFECTS
FGS5,0.21,Biomarker,umls:C1845119,AFFECTS
FHASD,0.21,Biomarker,umls:C1836603,AFFECTS
FHII,0.21,Biomarker,umls:C1854107,AFFECTS
FHIT,0.21,Biomarker,umls:C0236733,AFFECTS
FHIT,0.21,Biomarker,umls:C0236969,AFFECTS
FHIT,0.21,Biomarker,umls:C0042076,AFFECTS
FHL5,0.21,Biomarker,umls:C0149931,AFFECTS
FHOD3,0.21,Biomarker,umls:C0236969,AFFECTS
FIGF,0.21,Biomarker,umls:C0035126,AFFECTS
FILIP1,0.21,Biomarker,umls:C0038356,AFFECTS
FIQTL1,0.21,Biomarker,umls:C2676369,AFFECTS
FIS1,0.21,Biomarker,umls:C2931673,AFFECTS
FKBP10,0.21,Biomarker,umls:C1853147,AFFECTS
FKBP15,0.21,Biomarker,umls:C0236733,AFFECTS
FKBP15,0.21,Biomarker,umls:C0236969,AFFECTS
FKBP1A,0.21,Biomarker,umls:C0279626,AFFECTS
FKBP2,0.21,Biomarker,umls:C0242656,AFFECTS
FKBP2,0.21,Biomarker,umls:C0038356,AFFECTS
FKBP5,0.21,Biomarker,umls:C0014175,AFFECTS
FKBP5,0.21,Biomarker,umls:C0021290,AFFECTS
FKBP5,0.21,Biomarker,umls:C0525041,AFFECTS
FKBPL,0.21,Therapeutic,umls:C1458155,AFFECTS
FL1,0.21,Biomarker,umls:C0024301,AFFECTS
FLCN,0.21,Biomarker,umls:C0023903,AFFECTS
FLG,0.21,Biomarker,umls:C1864155,AFFECTS
FLG,0.21,Biomarker,umls:C1853965,AFFECTS
FLI1,0.21,Biomarker,umls:C0025149,AFFECTS
FLNA,0.21,Biomarker,umls:C2746068,AFFECTS
FLNA,0.21,Biomarker,umls:C0029422,AFFECTS
FLNC,0.21,Biomarker,umls:C0009404,AFFECTS
FLRT3,0.21,Biomarker,umls:C0000786,AFFECTS
FLT1,0.21,Biomarker,umls:C2937358,AFFECTS
FLT1,0.21,Therapeutic,umls:C0860207,AFFECTS
FLT1,0.21,Biomarker,umls:C0018923,AFFECTS
FLT1,0.21,Biomarker,umls:C0029422,AFFECTS
FLT1,0.21,Biomarker,umls:C0041948,AFFECTS
FLT3,0.21,Biomarker,umls:C0040053,AFFECTS
FLT4,0.21,Biomarker,umls:C0032460,AFFECTS
FMN2,0.21,Biomarker,umls:C0007134,AFFECTS
FMO1,0.21,Biomarker,umls:C0023893,AFFECTS
FMO2,0.21,Biomarker,umls:C0014175,AFFECTS
FMO2,0.21,Biomarker,umls:C0031117,AFFECTS
FMO3,0.21,Therapeutic,umls:C0860207,AFFECTS
FMO3,0.21,Biomarker,umls:C0031117,AFFECTS
FMR1,0.21,Biomarker,umls:C0376634,AFFECTS
FMR1,0.21,Biomarker,umls:C0282631,AFFECTS
FMR1,0.21,Biomarker,umls:C0018051,AFFECTS
FMTLE,0.21,Biomarker,umls:C1968848,AFFECTS
FN1,0.21,Biomarker,umls:C0000786,AFFECTS
FN1,0.21,Biomarker,umls:C0017668,AFFECTS
FN1,0.21,Biomarker,umls:C0149721,AFFECTS
FN1,0.21,Biomarker,umls:C0024667,AFFECTS
FN1,0.21,Biomarker,umls:C0024668,AFFECTS
FNDC4,0.21,Biomarker,umls:C0023794,AFFECTS
FOLR1,0.21,Biomarker,umls:C0752109,AFFECTS
FOLR1,0.21,Biomarker,umls:C0009375,AFFECTS
FOLR1,0.21,Biomarker,umls:C0376634,AFFECTS
FOLR1,0.21,Biomarker,umls:C0014544,AFFECTS
FOLR1,0.21,Biomarker,umls:C3714756,AFFECTS
FOLR1,0.21,Biomarker,umls:C0026650,AFFECTS
FOLR1,0.21,Biomarker,umls:C0027794,AFFECTS
FOLR1,0.21,Biomarker,umls:C0033922,AFFECTS
FOLR2,0.21,Biomarker,umls:C0027794,AFFECTS
FOS,0.21,Biomarker,umls:C0236733,AFFECTS
FOS,0.21,Biomarker,umls:C1862939,AFFECTS
FOS,0.21,Biomarker,umls:C0270611,AFFECTS
FOS,0.21,Biomarker,umls:C0236736,AFFECTS
FOS,0.21,Biomarker,umls:C0014544,AFFECTS
FOS,0.21,Biomarker,umls:C0016063,AFFECTS
FOS,0.21,Biomarker,umls:C0018843,AFFECTS
FOS,0.21,Biomarker,umls:C0019080,AFFECTS
FOS,0.21,Biomarker,umls:C0424295,AFFECTS
FOS,0.21,Biomarker,umls:C0740392,AFFECTS
FOS,0.21,Biomarker,umls:C0024121,AFFECTS
FOS,0.21,Biomarker,umls:C0027765,AFFECTS
FOS,0.21,Therapeutic,umls:C0235032,AFFECTS
FOS,0.21,Biomarker,umls:C0036572,AFFECTS
FOS,0.21,Biomarker,umls:C0038220,AFFECTS
FOS,0.21,Biomarker,umls:C0038587,AFFECTS
FOSB,0.21,Biomarker; Therapeutic,umls:C0236736,AFFECTS
FOSB,0.21,Biomarker,umls:C0013386,AFFECTS
FOSB,0.21,Biomarker,umls:C0014544,AFFECTS
FOSB,0.21,Biomarker,umls:C0021122,AFFECTS
FOSB,0.21,Biomarker,umls:C0026650,AFFECTS
FOSL1,0.21,Biomarker,umls:C0017661,AFFECTS
FOXA2,0.21,Biomarker,umls:C0019284,AFFECTS
FOXA3,0.21,Biomarker,umls:C0033578,AFFECTS
FOXC1,0.21,Biomarker,umls:C3714873,AFFECTS
