diseaseId:ID,name,:LABEL
umls:C3151062,INFECTIONS; RECURRENT; WITH ENCEPHALOPATHY; HEPATIC DYSFUNCTION; AND CARDIOVASCULAR MALFORMATIONS,Disease
umls:C3151064,46;XY SEX REVERSAL 6,Disease
umls:C3151065,Cataract; Posterior Polar; 2,Disease
umls:C3151066,RETINITIS PIGMENTOSA 45,Disease
umls:C3151068,RETINITIS PIGMENTOSA 44,Disease
umls:C3151070,MACULAR DEGENERATION; AGE-RELATED; 8,Disease
umls:C3151071,Complement Component 3 Deficiency; Autosomal Recessive,Disease
umls:C3151077,AORTIC ANEURYSM; FAMILIAL THORACIC 7,Disease
umls:C3151079,MACULAR DEGENERATION; AGE-RELATED; 12,Disease
umls:C3151080,COMPLEMENT COMPONENT 8 DEFICIENCY; TYPE II,Disease
umls:C3151081,COMPLEMENT COMPONENT 8 DEFICIENCY; TYPE I,Disease
umls:C3151085,MASP2 Deficiency,Disease
umls:C3151086,Retinitis Pigmentosa 20,Disease
umls:C3151087,LOEYS-DIETZ SYNDROME 3,Disease
umls:C3151088,MYCOBACTERIAL AND VIRAL INFECTIONS; SUSCEPTIBILITY TO; AUTOSOMAL RECESSIVE,Disease
umls:C3151097,MEIER-GORLIN SYNDROME 2,Disease
umls:C3151107,RETINITIS PIGMENTOSA 40,Disease
umls:C3151113,MEIER-GORLIN SYNDROME 3,Disease
umls:C3151120,MEIER-GORLIN SYNDROME 4,Disease
umls:C3151126,MEIER-GORLIN SYNDROME 5,Disease
umls:C3151136,CILIARY DYSKINESIA; PRIMARY; 14,Disease
umls:C3151137,CILIARY DYSKINESIA; PRIMARY; 15,Disease
umls:C3151138,RETINITIS PIGMENTOSA 39,Disease
umls:C3151139,RETINITIS PIGMENTOSA 43,Disease
umls:C3151140,PONTOCEREBELLAR HYPOPLASIA; TYPE 2D,Disease
umls:C3151184,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (LIMB-GIRDLE); TYPE C; 9,Disease
umls:C3151185,SHORT-RIB THORACIC DYSPLASIA 4 WITH OR WITHOUT POLYDACTYLY,Disease
umls:C3151186,NEPHRONOPHTHISIS 12,Disease
umls:C3151187,SECKEL SYNDROME 5,Disease
umls:C3151188,NEPHRONOPHTHISIS 9,Disease
umls:C3151189,C9 Deficiency,Disease
umls:C3151190,RETINITIS PIGMENTOSA 48,Disease
umls:C3151192,LEBER CONGENITAL AMAUROSIS 7,Disease
umls:C3151193,NIGHT BLINDNESS; CONGENITAL STATIONARY; TYPE 1D,Disease
umls:C3151194,EPILEPSY; PROGRESSIVE MYOCLONIC 5,Disease
umls:C3151201,MULTISYSTEMIC SMOOTH MUSCLE DYSFUNCTION SYNDROME,Disease
umls:C3151202,LEBER CONGENITAL AMAUROSIS 8,Disease
umls:C3151204,CARDIOMYOPATHY; FAMILIAL HYPERTROPHIC; 16,Disease
umls:C3151205,Megaloblastic Anemia due to Dihydrofolate Reductase Deficiency,Disease
umls:C3151206,LEBER CONGENITAL AMAUROSIS 15,Disease
umls:C3151209,HYPERURICEMIA; PULMONARY HYPERTENSION; RENAL FAILURE; AND ALKALOSIS,Disease
umls:C3151211,OSTEOGENESIS IMPERFECTA; TYPE X,Disease
umls:C3151218,OSTEOGENESIS IMPERFECTA; TYPE XI,Disease
umls:C3151219,FUCOSYLTRANSFERASE 6 DEFICIENCY,Disease
umls:C3151220,TRANSPOSITION OF THE GREAT ARTERIES; DEXTRO-LOOPED 2,Disease
umls:C3151221,TRANSPOSITION OF THE GREAT ARTERIES; DEXTRO-LOOPED 3,Disease
umls:C3151226,IMMUNODEFICIENCY DUE TO FICOLIN 3 DEFICIENCY,Disease
umls:C3151227,RETINITIS PIGMENTOSA 59,Disease
umls:C3151228,RETINITIS PIGMENTOSA 38,Disease
umls:C3151229,FEBRILE SEIZURES; FAMILIAL; 3B,Disease
umls:C3151230,DEAFNESS; AUTOSOMAL RECESSIVE 61,Disease
umls:C3151237,Hirschsprung Disease; Cardiac Defects; and Autonomic Dysfunction,Disease
umls:C3151264,CARDIOMYOPATHY; FAMILIAL HYPERTROPHIC; 17,Disease
umls:C3151265,CARDIOMYOPATHY; FAMILIAL HYPERTROPHIC; 18,Disease
umls:C3151266,CARDIOMYOPATHY; FAMILIAL HYPERTROPHIC; 19,Disease
umls:C3151267,CARDIOMYOPATHY; FAMILIAL HYPERTROPHIC; 20,Disease
umls:C3151268,LIPODYSTROPHY; FAMILIAL PARTIAL; TYPE 4,Disease
umls:C3151293,CARDIOMYOPATHY; DILATED; 1HH,Disease
umls:C3151295,HYPOMAGNESEMIA 6; RENAL,Disease
umls:C3151303,Obesity; Hyperphagia; and Developmental Delay,Disease
umls:C3151304,CATARACT 36,Disease
umls:C3151351,DEAFNESS; AUTOSOMAL RECESSIVE 89,Disease
umls:C3151355,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2A,Disease
umls:C3151356,MEGALENCEPHALIC LEUKOENCEPHALOPATHY WITH SUBCORTICAL CYSTS 2B; REMITTING; WITH OR WITHOUT MENTAL RETARDATION,Disease
umls:C3151379,OKT4 EPITOPE DEFICIENCY,Disease
umls:C3151380,SCHIZOPHRENIA 15,Disease
umls:C3151402,CANDIDIASIS; FAMILIAL; 5,Disease
umls:C3151403,AMYOTROPHIC LATERAL SCLEROSIS 14; WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,Disease
umls:C3151404,AMYLOIDOSIS; PRIMARY LOCALIZED CUTANEOUS; 2,Disease
umls:C3151405,CANDIDIASIS; FAMILIAL; 6,Disease
umls:C3151406,SPERMATOGENIC FAILURE 8,Disease
umls:C3151407,SPERMATOGENIC FAILURE 9,Disease
umls:C3151409,GRANULOMATOUS DISEASE; CHRONIC; AUTOSOMAL RECESSIVE; CYTOCHROME b-POSITIVE; TYPE III,Disease
umls:C3151411,MENTAL RETARDATION; AUTOSOMAL DOMINANT 6,Disease
umls:C3151421,CYANOSIS; TRANSIENT NEONATAL,Disease
umls:C3151431,ATRIAL FIBRILLATION; FAMILIAL; 9,Disease
umls:C3151432,HYPOTRICHOSIS 3,Disease
umls:C3151433,OSTEOGENESIS IMPERFECTA; TYPE XII,Disease
umls:C3151434,RETINITIS PIGMENTOSA 60,Disease
umls:C3151440,PITUITARY HORMONE DEFICIENCY; COMBINED; 6,Disease
umls:C3151441,DYSKERATOSIS CONGENITA; AUTOSOMAL RECESSIVE; 2,Disease
umls:C3151442,DYSKERATOSIS CONGENITA; AUTOSOMAL RECESSIVE; 3,Disease
umls:C3151443,DYSKERATOSIS CONGENITA; AUTOSOMAL DOMINANT; 2,Disease
umls:C3151445,DYSKERATOSIS CONGENITA; AUTOSOMAL DOMINANT; 3,Disease
umls:C3151446,NESTOR-GUILLERMO PROGERIA SYNDROME,Disease
umls:C3151460,CILIARY DYSKINESIA; PRIMARY; 16,Disease
umls:C3151461,LISSENCEPHALY 4,Disease
umls:C3151462,MENTAL RETARDATION; AUTOSOMAL RECESSIVE 14,Disease
umls:C3151464,ATRIAL FIBRILLATION; FAMILIAL; 10,Disease
umls:C3151465,PROTEIN Z DEFICIENCY,Disease
umls:C3151466,HEPATIC LIPASE DEFICIENCY,Disease
umls:C3151467,Apolipoprotein C-III Deficiency,Disease
umls:C3151476,MITOCHONDRIAL DNA DEPLETION SYNDROME 9 (ENCEPHALOMYOPATHIC TYPE WITH METHYLMALONIC ACIDURIA),Disease
umls:C3151513,MITOCHONDRIAL DNA DEPLETION SYNDROME 3 (HEPATOCEREBRAL TYPE),Disease
umls:C3151519,MUSCULAR DYSTROPHY-DYSTROGLYCANOPATHY (CONGENITAL WITH BRAIN AND EYE ANOMALIES); TYPE A; 3,Disease
umls:C3151568,NEPHROTIC SYNDROME; TYPE 4,Disease
umls:C3151617,SCLEROCORNEA; AUTOSOMAL RECESSIVE,Disease
umls:C3151752,NYSTAGMUS 6; CONGENITAL; X-LINKED,Disease
umls:C3151753,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 6,Disease
umls:C3151781,CK SYNDROME,Disease
umls:C3151784,MACULAR DEGENERATION; X-LINKED ATROPHIC,Disease
umls:C3151785,Anemia; X-Linked; without Thrombocytopenia,Disease
umls:C3151897,DEAFNESS; NONSYNDROMIC SENSORINEURAL; MITOCHONDRIAL,Disease
umls:C3151898,MITOCHONDRIAL MYOPATHY; INFANTILE; TRANSIENT,Disease
umls:C3152055,D-2-HYDROXYGLUTARIC ACIDURIA 1,Disease
umls:C3152144,AGAMMAGLOBULINEMIA 1; AUTOSOMAL RECESSIVE,Disease
umls:C3152204,MELANOMA; CUTANEOUS MALIGNANT; SUSCEPTIBILITY TO; 8,Disease
umls:C3159322,Brachyolmia Type 2,Disease
umls:C3160718,PARKINSON DISEASE; LATE-ONSET,Disease
umls:C3160720,Cardiomyopathy; Dilated; 1u,Disease
umls:C3160731,PULMONARY FUNCTION,Disease
umls:C3160732,RENAL CELL CARCINOMA; NONPAPILLARY,Disease
umls:C3160738,FANCONI ANEMIA; COMPLEMENTATION GROUP D2,Disease
umls:C3160739,FANCONI ANEMIA; COMPLEMENTATION GROUP E,Disease
umls:C3160740,DEAFNESS; AUTOSOMAL RECESSIVE 85,Disease
umls:C3165522,GOITER; MULTINODULAR 1; WITH OR WITHOUT SERTOLI-LEYDIG CELL TUMORS,Disease
umls:C3178805,Heterotaxy Syndrome,Disease
umls:C3179239,OSTEOPETROSIS; AUTOSOMAL DOMINANT 2,Disease
umls:C3179455,NIEMANN-PICK DISEASE; TYPE C1,Disease
umls:C3203358,Hypoventilation,Disease
umls:C3266863,Mycobacterial disease; Mendelian susceptibility to,Disease
umls:C3266898,Waardenburg Syndrome,Disease
umls:C3275406,MENTAL RETARDATION; X-LINKED; SYNDROMIC; RAYMOND TYPE,Disease
umls:C3275408,MENTAL RETARDATION; X-LINKED 96,Disease
umls:C3275438,AUTISM; SUSCEPTIBILITY TO; X-LINKED 5,Disease
umls:C3275443,MENTAL RETARDATION; X-LINKED 90,Disease
umls:C3275445,IMMUNODEFICIENCY; X-LINKED; WITH MAGNESIUM DEFECT; EPSTEIN-BARR VIRUS INFECTION; AND NEOPLASIA,Disease
umls:C3275447,OGDEN SYNDROME,Disease
umls:C3275459,AMYOTROPHIC LATERAL SCLEROSIS 15; WITH OR WITHOUT FRONTOTEMPORAL DEMENTIA,Disease
umls:C3275464,MENTAL RETARDATION; X-LINKED; SYNDROMIC; NASCIMENTO TYPE,Disease
umls:C3275476,CHONDRODYSPLASIA WITH PLATYSPONDYLY; DISTINCTIVE BRACHYDACTYLY; HYDROCEPHALY; AND MICROPHTHALMIA,Disease
umls:C3275495,KABUKI SYNDROME 2,Disease
umls:C3275508,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 2,Disease
umls:C3275579,IFAP SYNDROME WITH OR WITHOUT BRESHECK SYNDROME,Disease
umls:C3275750,ATRIOVENTRICULAR SEPTAL DEFECT 3,Disease
umls:C3275898,RENAL DYSPLASIA; CYSTIC; SUSCEPTIBILITY TO,Disease
umls:C3275998,THROMBOCYTHEMIA 2,Disease
umls:C3276096,ATRIAL SEPTAL DEFECT 7 WITH OR WITHOUT ATRIOVENTRICULAR CONDUCTION DEFECTS,Disease
umls:C3276161,ARTERIAL CALCIFICATION; GENERALIZED; OF INFANCY; 2,Disease
umls:C3276228,ACRODYSOSTOSIS 1 WITH OR WITHOUT HORMONE RESISTANCE,Disease
umls:C3276276,MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY; NUCLEAR TYPE 1,Disease
umls:C3276339,BLOOD GROUP; LANGEREIS SYSTEM,Disease
umls:C3276432,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 1,Disease
umls:C3276539,CUTIS LAXA; AUTOSOMAL DOMINANT 1,Disease
umls:C3276549,OPTIC ATROPHY WITH OR WITHOUT DEAFNESS; OPHTHALMOPLEGIA; MYOPATHY; ATAXIA; AND NEUROPATHY,Disease
umls:C3277076,BERNARD-SOULIER SYNDROME; TYPE A2; AUTOSOMAL DOMINANT,Disease
umls:C3277619,CHILBLAIN LUPUS 1,Disease
umls:C3277701,VITILIGO-ASSOCIATED MULTIPLE AUTOIMMUNE DISEASE SUSCEPTIBILITY 6,Disease
umls:C3277723,JOUBERT SYNDROME 12,Disease
umls:C3277849,17;20-Lyase Deficiency; Isolated,Disease
umls:C3277900,NAIL DISORDER; NONSYNDROMIC CONGENITAL; 4,Disease
umls:C3278138,FIBROCHONDROGENESIS 1,Disease
umls:C3278147,GELEOPHYSIC DYSPLASIA 1,Disease
umls:C3278211,THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY; AUTOSOMAL DOMINANT,Disease
umls:C3278384,HYPOINSULINEMIC HYPOGLYCEMIA WITH HEMIHYPERTROPHY,Disease
umls:C3278404,MULTIPLE JOINT DISLOCATIONS; SHORT STATURE; CRANIOFACIAL DYSMORPHISM; AND CONGENITAL HEART DEFECTS,Disease
umls:C3278560,CANDLE syndrome,Disease
umls:C3278664,LIVER FAILURE; INFANTILE; TRANSIENT,Disease
umls:C3279470,Hypotrichosis; Localized; Autosomal Recessive; 3,Disease
umls:C3279614,BLEEDING DISORDER; PLATELET-TYPE; 13; SUSCEPTIBILITY TO,Disease
umls:C3279627,EPILEPSY; PROGRESSIVE MYOCLONIC 6,Disease
umls:C3279660,DEAFNESS; AUTOSOMAL RECESSIVE 29,Disease
umls:C3279664,Emberger syndrome,Disease
umls:C3279690,MOYAMOYA DISEASE 5,Disease
umls:C3279693,ATRIAL FIBRILLATION; FAMILIAL; 11,Disease
umls:C3279695,ATRIAL FIBRILLATION; FAMILIAL; 12,Disease
umls:C3279699,Encephalocardiomyopathy; Mitochondrial; Neonatal; Due To Atp Synthase Deficiency,Disease
umls:C3279708,MITOCHONDRIAL COMPLEX V (ATP SYNTHASE) DEFICIENCY; NUCLEAR TYPE 3,Disease
umls:C3279716,N-ACETYLASPARTATE DEFICIENCY,Disease
umls:C3279722,MYOPATHY; DISTAL; 4,Disease
umls:C3279738,SPASTIC PARAPLEGIA 47; AUTOSOMAL RECESSIVE,Disease
umls:C3279743,SPASTIC PARAPLEGIA 52; AUTOSOMAL RECESSIVE,Disease
umls:C3279748,IMMUNODEFICIENCY-CENTROMERIC INSTABILITY-FACIAL ANOMALIES SYNDROME 2,Disease
umls:C3279754,PSORIASIS SUSCEPTIBILITY 13,Disease
umls:C3279756,HERMANSKY-PUDLAK SYNDROME 7,Disease
umls:C3279757,CHONDRODYSPLASIA WITH JOINT DISLOCATIONS; GPAPP TYPE,Disease
umls:C3279775,MULTIPLE CONGENITAL ANOMALIES-HYPOTONIA-SEIZURES SYNDROME 1,Disease
umls:C3279786,ANHAPTOGLOBINEMIA,Disease
umls:C3279790,Atrial Septal Defect 3,Disease
umls:C3279791,SICK SINUS SYNDROME 3; SUSCEPTIBILITY TO,Disease
umls:C3279792,SHORT-RIB THORACIC DYSPLASIA 7 WITH OR WITHOUT POLYDACTYLY,Disease
umls:C3279793,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 8,Disease
umls:C3279807,CRANIOECTODERMAL DYSPLASIA 3,Disease
umls:C3279824,Kappa-Chain Deficiency,Disease
umls:C3279839,MENTAL RETARDATION; AUTOSOMAL DOMINANT 7,Disease
umls:C3279840,Methylmalonate Semialdehyde Dehydrogenase Deficiency,Disease
umls:C3279841,Pyruvate Dehydrogenase E1-Beta Deficiency,Disease
umls:C3279843,MOSAIC VARIEGATED ANEUPLOIDY SYNDROME 2,Disease
umls:C3279875,CORTICAL MALFORMATIONS; OCCIPITAL,Disease
umls:C3279885,Hereditary Sensory and Autonomic Neuropathy Type Ie,Disease
umls:C3279899,HYDROLETHALUS SYNDROME 2,Disease
umls:C3279902,CHITOTRIOSIDASE DEFICIENCY,Disease
umls:C3279905,FOCAL SEGMENTAL GLOMERULOSCLEROSIS 6,Disease
umls:C3279948,DEAFNESS; AUTOSOMAL DOMINANT 64,Disease
umls:C3279964,HYPERBILIVERDINEMIA,Disease
umls:C3279974,NAIL DISORDER; NONSYNDROMIC CONGENITAL; 10,Disease
umls:C3279990,CANDIDIASIS; FAMILIAL; 7,Disease
umls:C3279991,DELAYED SLEEP PHASE SYNDROME; SUSCEPTIBILITY TO,Disease
umls:C3279992,PARAGANGLIOMAS 5,Disease
umls:C3279997,MYOPIA 21; AUTOSOMAL DOMINANT,Disease
umls:C3280011,BRITTLE CORNEA SYNDROME 2,Disease
umls:C3280026,HERMANSKY-PUDLAK SYNDROME 9,Disease
umls:C3280030,IMMUNODEFICIENCY 21,Disease
umls:C3280031,JOUBERT SYNDROME 13,Disease
umls:C3280036,MECKEL SYNDROME; TYPE 10,Disease
umls:C3280041,RETINITIS PIGMENTOSA 61,Disease
umls:C3280042,RETINITIS PIGMENTOSA 62,Disease
umls:C3280054,GELEOPHYSIC DYSPLASIA 2,Disease
umls:C3280062,LEBER CONGENITAL AMAUROSIS 16,Disease
umls:C3280073,CRANIOSYNOSTOSIS AND DENTAL ANOMALIES,Disease
umls:C3280094,PIGMENTED NODULAR ADRENOCORTICAL DISEASE; PRIMARY; 3,Disease
umls:C3280095,MACROCEPHALY; MACROSOMIA; FACIAL DYSMORPHISM SYNDROME,Disease
umls:C3280099,CRANIOFACIAL ANOMALIES AND ANTERIOR SEGMENT DYSGENESIS SYNDROME,Disease
umls:C3280100,NEPHROTIC SYNDROME; TYPE 6,Disease
umls:C3280112,MYASTHENIC SYNDROME; CONGENITAL; ACETAZOLAMIDE-RESPONSIVE,Disease
umls:C3280113,NEPHROTIC SYNDROME; TYPE 5; WITH OR WITHOUT OCULAR ABNORMALITIES,Disease
umls:C3280120,BLEEDING DISORDER; PLATELET-TYPE; 11,Disease
umls:C3280127,MENTAL RETARDATION; AUTOSOMAL RECESSIVE 15,Disease
umls:C3280133,PARKINSON DISEASE 17,Disease
umls:C3280146,THREE M SYNDROME 3,Disease
umls:C3280153,HYPERPHOSPHATASIA WITH MENTAL RETARDATION SYNDROME 3,Disease
umls:C3280155,MECKEL SYNDROME; TYPE 9,Disease
umls:C3280160,ENCEPHALOPATHY; ACUTE; INFECTION-INDUCED; SUSCEPTIBILITY TO; 4,Disease
umls:C3280168,NEUROPATHY; HEREDITARY SENSORY; TYPE IIC,Disease
umls:C3280182,ADAMS-OLIVER SYNDROME 2,Disease
umls:C3280203,WARBURG MICRO SYNDROME 3,Disease
umls:C3280214,WARBURG MICRO SYNDROME 2,Disease
umls:C3280215,HOLOPROSENCEPHALY 11,Disease
umls:C3280220,CHARCOT-MARIE-TOOTH DISEASE; AXONAL; TYPE 2O,Disease
umls:C3280226,SPINOCEREBELLAR ATAXIA; AUTOSOMAL RECESSIVE 11,Disease
umls:C3280240,MICROCEPHALY; EPILEPSY; AND DIABETES SYNDROME,Disease
umls:C3280265,MENTAL RETARDATION; AUTOSOMAL RECESSIVE 18,Disease
umls:C3280266,NARCOLEPSY 7,Disease
umls:C3280271,PARKINSON DISEASE 18,Disease
umls:C3280282,MENTAL RETARDATION; AUTOSOMAL DOMINANT 8,Disease
umls:C3280283,MENTAL RETARDATION; AUTOSOMAL DOMINANT 9,Disease
umls:C3280284,MENTAL RETARDATION; AUTOSOMAL DOMINANT 10,Disease
umls:C3280285,MENTAL RETARDATION; AUTOSOMAL DOMINANT 11,Disease
umls:C3280296,Microcephaly-capillary malformation syndrome,Disease
umls:C3280314,Combined Malonic and Methylmalonic Aciduria,Disease
umls:C3280315,Platelet-Activating Factor Acetylhydrolase Deficiency,Disease
umls:C3280342,STICKLER SYNDROME; TYPE V,Disease
umls:C3280345,BREAST-OVARIAN CANCER; FAMILIAL; SUSCEPTIBILITY TO; 4,Disease
umls:C3280346,MYOPIA; HIGH; WITH CATARACT AND VITREORETINAL DEGENERATION,Disease
umls:C3280358,Wolfram-Like Syndrome; Autosomal Dominant,Disease
umls:C3280371,NEURODEGENERATION WITH BRAIN IRON ACCUMULATION 4,Disease
umls:C3280378,MULTIPLE MITOCHONDRIAL DYSFUNCTIONS SYNDROME 2,Disease
umls:C3280381,HYPERMETHIONINEMIA DUE TO ADENOSINE KINASE DEFICIENCY,Disease
umls:C3280392,EDICT SYNDROME,Disease
umls:C3280402,SCLEROSTEOSIS 2,Disease
umls:C3280415,COGNITIVE IMPAIRMENT WITH OR WITHOUT CEREBELLAR ATAXIA,Disease
umls:C3280428,Alpha-Methylacyl-CoA Racemase Deficiency,Disease
umls:C3280443,MYOPATHY; DISTAL; TATEYAMA TYPE,Disease
umls:C3280452,SPINOCEREBELLAR ATAXIA; AUTOSOMAL RECESSIVE 12,Disease
umls:C3280471,OVARIAN DYSGENESIS 3,Disease
umls:C3280479,PITT-HOPKINS-LIKE SYNDROME 2,Disease
umls:C3280492,TUMOR PREDISPOSITION SYNDROME,Disease
umls:C3280501,INFLAMMATORY SKIN AND BOWEL DISEASE; NEONATAL,Disease
umls:C3280524,SCHIZOPHRENIA 17,Disease
umls:C3280526,ARTHROGRYPOSIS; DISTAL; TYPE 1B,Disease
umls:C3280538,MENTAL RETARDATION; AUTOSOMAL RECESSIVE 27,Disease
umls:C3280556,PERIPHERAL NEUROPATHY; MYOPATHY; HOARSENESS; AND HEARING LOSS,Disease
umls:C3280574,SURFACTANT METABOLISM DYSFUNCTION; PULMONARY; 5,Disease
umls:C3280587,AMYOTROPHIC LATERAL SCLEROSIS 16; JUVENILE,Disease
umls:C3280598,SHORT-RIB THORACIC DYSPLASIA 5 WITH OR WITHOUT POLYDACTYLY,Disease
umls:C3280612,NEPHRONOPHTHISIS 13,Disease
umls:C3280616,CRANIOECTODERMAL DYSPLASIA 4,Disease
umls:C3280644,LEUKODYSTROPHY; HYPOMYELINATING; 8; WITH OR WITHOUT OLIGODONTIA AND/OR HYPOGONADOTROPIC HYPOGONADISM,Disease
umls:C3280660,ENCEPHALOPATHY; LETHAL; DUE TO DEFECTIVE MITOCHONDRIAL AND PEROXISOMAL FISSION,Disease
umls:C3280674,PREGNANCY LOSS; RECURRENT; SUSCEPTIBILITY TO; 3,Disease
umls:C3280679,MYOPATHY; AREFLEXIA; RESPIRATORY DISTRESS; AND DYSPHAGIA; EARLY-ONSET,Disease
umls:C3280690,ACCELERATED TUMOR FORMATION; SUSCEPTIBILITY TO,Disease
umls:C3280703,MYOPATHY; CENTRONUCLEAR; 3,Disease
umls:C3280721,CHILBLAIN LUPUS 2,Disease
umls:C3280729,RADIOHUMERAL FUSIONS WITH OTHER SKELETAL AND CRANIOFACIAL ANOMALIES,Disease
umls:C3280730,EPILEPSY; FAMILIAL TEMPORAL LOBE; 5,Disease
umls:C3280734,FEBRILE SEIZURES; FAMILIAL; 11,Disease
umls:C3280741,ASPARTATE AMINOTRANSFERASE; SERUM LEVEL OF; QUANTITATIVE TRAIT LOCUS 1,Disease
umls:C3280742,SYSTEMIC LUPUS ERYTHEMATOSUS 16,Disease
umls:C3280766,JOUBERT SYNDROME 14,Disease
umls:C3280777,VENTRICULAR SEPTAL DEFECT 1,Disease
umls:C3280781,ATRIOVENTRICULAR SEPTAL DEFECT 4,Disease
umls:C3280783,VENTRICULAR SEPTAL DEFECT 2,Disease
umls:C3280785,VENTRICULAR SEPTAL DEFECT 3,Disease
umls:C3280790,ATRIAL SEPTAL DEFECT 8,Disease
umls:C3280794,CUTIS LAXA; AUTOSOMAL DOMINANT 2,Disease
umls:C3280795,HYPOPLASTIC LEFT HEART SYNDROME 2,Disease
umls:C3280797,CHARCOT-MARIE-TOOTH DISEASE; AXONAL; TYPE 2P,Disease
umls:C3280798,CUTIS LAXA; AUTOSOMAL RECESSIVE; TYPE IB,Disease
umls:C3280799,CUTIS LAXA; AUTOSOMAL RECESSIVE; TYPE IIIB,Disease
umls:C3280800,HYPERTROPHIC OSTEOARTHROPATHY; PRIMARY; AUTOSOMAL RECESSIVE; 2,Disease
umls:C3280817,HYPOTHYROIDISM; CONGENITAL; NONGOITROUS; 6,Disease
umls:C3280845,CHARCOT-MARIE-TOOTH DISEASE; DOMINANT INTERMEDIATE E,Disease
umls:C3280856,ICHTHYOSIS; SPASTIC QUADRIPLEGIA; AND MENTAL RETARDATION,Disease
umls:C3280866,THIAMINE METABOLISM DYSFUNCTION SYNDROME 5 (EPISODIC ENCEPHALOPATHY TYPE),Disease
umls:C3280887,PYRUVATE DEHYDROGENASE LIPOIC ACID SYNTHETASE DEFICIENCY,Disease
umls:C3280897,JOUBERT SYNDROME 15,Disease
umls:C3280906,JOUBERT SYNDROME 16,Disease
umls:C3280913,CORONARY HEART DISEASE; SUSCEPTIBILITY TO; 6,Disease
umls:C3280914,FAMILIAL COLD AUTOINFLAMMATORY SYNDROME 3,Disease
umls:C3280939,ATRIOVENTRICULAR SEPTAL DEFECT 5,Disease
umls:C3280943,ATRIAL SEPTAL DEFECT 9,Disease
umls:C3280953,HYPERTRIGLYCERIDEMIA; TRANSIENT INFANTILE,Disease
umls:C3280965,CONGENITAL CATARACTS; HEARING LOSS; AND NEURODEGENERATION,Disease
umls:C3280970,PORENCEPHALY 2,Disease
umls:C3280974,TRIGONOCEPHALY 2,Disease
umls:C3280976,Thrombophilia due to Thrombomodulin Defect,Disease
umls:C3280977,SPASTIC ATAXIA 5; AUTOSOMAL RECESSIVE,Disease
umls:C3280986,BLOOD GROUP; JUNIOR SYSTEM,Disease
umls:C3281001,WISKOTT-ALDRICH SYNDROME 2,Disease
umls:C3281027,MICROPHTHALMIA; ISOLATED; WITH COLOBOMA 7,Disease
umls:C3281029,RIGIDITY AND MULTIFOCAL SEIZURE SYNDROME; LETHAL NEONATAL,Disease
umls:C3281044,MENTAL RETARDATION; AUTOSOMAL RECESSIVE 34,Disease
umls:C3281045,CONE-ROD DYSTROPHY 16,Disease
umls:C3281055,PSYCHOMOTOR RETARDATION; EPILEPSY; AND CRANIOFACIAL DYSMORPHISM,Disease
umls:C3281066,USHER SYNDROME; TYPE IIIB,Disease
umls:C3281084,CONGENITAL DISORDER OF GLYCOSYLATION; TYPE Ir,Disease
umls:C3281089,MIRROR MOVEMENTS 2,Disease
umls:C3281092,THROMBOPHILIA DUE TO PROTEIN S DEFICIENCY; AUTOSOMAL RECESSIVE,Disease
umls:C3281125,THROMBOCYTHEMIA 3,Disease
umls:C3281128,FIBROCHONDROGENESIS 2,Disease
umls:C3281153,EFAVIRENZ; POOR METABOLISM OF,Disease
umls:C3281160,EHLERS-DANLOS SYNDROME WITH PROGRESSIVE KYPHOSCOLIOSIS; MYOPATHY; AND HEARING LOSS,Disease
umls:C3281191,EPILEPTIC ENCEPHALOPATHY; EARLY INFANTILE; 13,Disease
umls:C3281192,INFANTILE CEREBELLAR-RETINAL DEGENERATION,Disease
umls:C3281201,MENTAL RETARDATION; AUTOSOMAL DOMINANT 12,Disease
umls:C3281202,MENTAL RETARDATION; AUTOSOMAL DOMINANT 13,Disease
umls:C3281203,CUTANEOUS TELANGIECTASIA AND CANCER SYNDROME; FAMILIAL,Disease
umls:C3281215,NIGHT BLINDNESS; CONGENITAL STATIONARY; TYPE 1E,Disease
umls:C3281234,COMBINED OXIDATIVE PHOSPHORYLATION DEFICIENCY 9,Disease
umls:C3281235,BARAITSER-WINTER SYNDROME 2,Disease
umls:C3281247,BENT BONE DYSPLASIA SYNDROME,Disease
umls:C3281288,PREECLAMPSIA/ECLAMPSIA 5,Disease
umls:C3281289,TRICHOHEPATOENTERIC SYNDROME 2,Disease
umls:C3281297,DEAFNESS; AUTOSOMAL DOMINANT 4B,Disease
umls:C3463824,MYELODYSPLASTIC SYNDROME,Disease
umls:C3463897,HYDATIDIFORM MOLE; RECURRENT; 1,Disease
umls:C3463916,Complement Factor I Deficiency,Disease
umls:C3463917,CORTICOSTERONE METHYLOXIDASE TYPE II DEFICIENCY,Disease
